2015 CRESTON AVENUE	10453	27000	18900	2854.69	4078.13
2015 MONTEREY AVENUE	10457	41063	28744	4167.8438	5954.06
2015 MONTEREY AVENUE	10457	4323900	3026730	0	0
2015 SHORE PARKWAY	11214	377482	264238	38704.47	55292.1
202 RIVERSIDE DRIVE	10025	59349	41544	6231.75	8902.5
2020 BROADWAY	10023	49275	34493	5173.88	7391.25
2020 GRAND CONCOURSE	10457	41062	28744	4311.5625	6159.38
2021 GRAND CONCOURSE	10453	45990	32193	4828.95	6898.5
2023 MONTEREY AVENUE	10459	3652950	2557065	0	0
2025 BROADWAY	10023	118260	82782	12503.4805	17862.12
2025 CONTINENTAL AVENUE	10461	31755	22229	3223.1325	4604.48
2025 WALTON AVENUE	10453	41756	29229	4410	6300
2028 GRAND CONCOURSE	10457	29127	20389	2956.1875	4223.13
2028 VALENTINE AVENUE	10457	31864	22305	3248	4640
203 WEST 107 STREET	10025	32996	23097	3150	4500
203 WEST 115 STREET	10026	0	0	0	0
203 WEST 90 STREET	10024	50220	35154	5292	7560
203 WEST 90 STREET	10024	30264	21185	3224.8895	4606.99
203 WEST 90 STREET	10024	15889	11122	1612.7335	2303.91
2039 BLACKROCK AVENUE	10472	117849	82495	12072.48	17246.4
204 EAST 165 STREET	10456	44968	31478	4725	6750
204 SHERMAN AVE	10034	37558	26291	3812.2385	5446.06
204 WEST 108 STREET	10025	29675	20772	3115.875	4451.25
204 WEST 109 STREET	10025	20258	14180	2056.187	2937.41
204 WEST 14 STREET	10011	30405	21283	3086.1075	4408.73
204 WEST 94 STREET	10025	28400	19880	2882.6	4118
2040 BRONXDALE AVENUE	10462	40004	28003	4200	6000
2040 BRUCKNER BOULEVARD	10473	350400	245280	18396	26280
2040 BRUCKNER BOULEVARD	10473	88330	61831	8872.5	12675
2040 BRUCKNER BOULEVARD	10473	186588	130612	19591.74	27988.2
205 8 AVENUE	10011	18068	12647	1542.8	2204
205 EAST 176 STREET	10457	29674	20772	3115.88	4451.25
205 EAST 67 STREET	10021	62415	43691	6553.575	9362.25
205 EAST 69 STREET	10021	75555	52889	7933.275	11333.25
205 EAST 78 STREET	10021	7980	5586	12075	17250
205 PINEHURST AVENUE	10033	52195	36537	5465.88	7808.4
205 WEST 103 STREET	10025	30405	21283	3086.1075	4408.73
205 WEST 15 STREET	10011	49056	34339	4979.184	7113.12
205 WEST 54 STREET	10019	57488	40241	6036.24	8623.2
205 WEST 57 STREET	10019	135926	95148	14272.23	20388.9
205 WEST 88 STREET	10024	67838	47486	7760.76	11086.8
205 WEST 95 STREET	10025	44457	31120	4512.3855	6446.27
2050 ANTHONY AVENUE	10457	39420	27594	4139.1	5913
2050 DAVIDSON AVENUE	10453	25112	17578	2537.5	3625
2055 CRESTON AVENUE	10453	32850	22995	3449.25	4927.5
2055 CRUGER AVENUE	10462	115515	80861	11839.0283	16912.9
2055 HARRISON AVENUE	10453	105996	74198	11129.66	15899.52
206 WEST 92 STREET	10025	32193	22535	3267.5895	4667.99
2060 ANTHONY AVENUE	10457	37668	26368	3955.14	5650.2
2060 GRAND CONCOURSE	10457	26828	18779	2723.042	3890.06
2064 BARNES AVENUE	10462	30076	21053	3045	4350
2065 CRESTON AVENUE	10453	13432	9402	1363.348	1947.64
2065 DAVIDSON AVENUE	10453	32850	22995	3449.25	4927.5
2065 GRAND CONCOURSE	10453	65408	45786	6867.84	9811.2
2065 HAVILAND AVENUE	10472	35040	24528	3552.5	5075
207 DYCKMAN STREET	10040	29565	20696	2994.25	4277.5
207 WEST 107 STREET	10025	16097	11268	1633.7948	2333.99
2073 DAVIDSON AVENUE	10453	28202	19741	2875.18	4107.4
2075 WALLACE AVENUE	10462	59860	41902	6300	9000
2075 WALLACE AVENUE	10462	59860	41902	6300	9000
2078 MORRIS AVENUE	10453	48727	34109	4945.892	7065.56
2079 MORRIS AVENUE	10453	65700	45990	6668.55	9526.5
208 EAST 28 STREET	10016	51100	35770	5365.5	7665
208 GELSTON AVENUE	11209	44968	31478	4567.5	6525
208 WEST 119 STREET	10026	89681	62776	9102.62	13003.75
208 WEST 151 STREET	10039	49056	34339	4979.184	7113.12
208 WEST 23 STREET	10011	45442	31810	4771.515	6816.45
208 WEST 23 STREET	10011	62415	43691	6553.575	9362.25
208 WEST 23 STREET	10011	141419	98993	14486.85	20695.5
208 WEST 30 STREET	10001	86140	60298	10373.3	14819
2081 CRUGER AVENUE	10462	65700	45990	6898.5	9855
2084 BRONX PARK EAST	10462	84539	59178	8834.39	12620.55
2084 CRESTON AVENUE	10453	31865	22305	3234.2468	4620.35
2084 GRAND AVENUE	10453	35040	24528	3675	5250
2085 2 AVENUE	10029	925110	647578	268.28	383.25
2085 2 AVENUE	10029	153738	107617	16142.49	23060.7
209 EAST 165 STREET	10456	41647	29153	4227.1198	6038.74
209 EAST 51 STREET	10022	65700	45990	6898.5	9855
209 EAST 56 STREET	10022	62415	43691	6553.58	9362.25
209 WEST 97 STREET	10025	37668	26368	3955.14	5650.2
209-15 18 AVENUE	11360	125823	88076	12673.8215	18105.46
209-15 18 AVENUE	11360	125823	88076	12673.8215	18105.46
209-20 18 AVENUE	11360	51100	35770	5365.5	7665
209-20 18 AVENUE	11360	51100	35770	5365.5	7665
209-79 18 AVENUE	11360	58149	40705	5854.7433	8363.92
2090 BARNES AVENUE	10462	49275	34493	5250	7500
2090 SEVENTH AVENUE	10016	89681	62776	9416.505	13452.15
2095 CRESTON AVENUE	10453	67160	47012	7051.8	10074
2095 CRUGER AVENUE	10462	44512	31158	4658.33	6654.75
2095 GRAND CONCOURSE	10453	32120	22484	3248	4640
21 AUDUBON AVENUE	10032	49275	34493	5173.875	7391.25
21 CONVENT AVENUE	10027	22344	15641	2267.916	3239.88
21 EAST 2 STREET	10003	26864	18805	2741.515	3916.45
21 EAST 87 STREET	10128	102200	71540	10731	15330
21 FORT WASHINGTON AVENUE	10032	15878	11114	1611.5663	2302.24
21 SOUTH END AVENUE	10280	150877	105614	15225	21750
21-06 33 STREET	11105	11052	7736	1585.395	2264.85
21-09 19 STREET	11105	45560	31892	4624.34	6606.2
21-12 30 ROAD	11102	73300	51310	8607.2	12296
21-16 44 ROAD	11101	280320	196224	29433.6	42048
21-16 44 ROAD	11101	70062	49043	7356.4838	10509.26
21-24 31 STREET	11105	65700	45990	6898.5	9855
21-37 33 STREET	11105	28360	19852	2878.6415	4112.35
21-37 33 STREET	11105	28360	19852	2878.5908	4112.27
21-37 33 STREET	11105	28360	19852	2878.5908	4112.27
21-37 33 STREET	11105	28360	19852	2878.59	4112.27
21-37 33 STREET	11105	30076	21053	3150	4500
21-37 33 STREET	11105	65408	45786	3150	4500
21-37 33 STREET	11105	30076	21053	3150	4500
21-38 31 STREET	11105	65700	45990	6898.5	9855
21-50 33 ROAD	11106	266377	186464	27287.4	38982
210 5 AVENUE	10010	17557	12290	1928.5	2755
210 6 AVENUE	10014	58400	40880	5927.6	8468
210 BRIGHTON 15 STREET	11235	80482	56338	8450.72	12072.45
210 EAST 181 STREET	10457	45442	31810	4771.515	6816.45
210 EAST 201 STREET	10458	25112	17578	2537.5	3625
210 EAST 38 STREET	10016	14746	10322	1550.115	2214.45
210 EAST 58 STREET	10022	33600	23520	3528	5040
210 EAST 63 STREET	10021	40880	28616	4149.32	5927.6
210 EAST 68 STREET	10021	245280	171696	10500	15000
210 THOMPSON STREET	10012	29127	20389	2956.3905	4223.42
210 WEST 10 STREET	10014	29565	20696	2741.515	3916.45
210 WEST 16 STREET	10011	35770	25039	3755.85	5365.5
210 WEST 251 STREET	10471	37668	26368	3955.14	5650.2
210 WEST 262 STREET	10471	80482	56338	8450.715	12072.45
210 WEST 61 STREET	10023	93275	65293	9395.75	13422.5
210 WEST 70 STREET	10023	49275	34493	5173.875	7391.25
210 WEST 89 STREET	10024	113442	79409	11911.41	17016.3
210-50 41 AVENUE	11361	49275	34493	3472.875	4961.25
2100 CRESTON AVENUE	10453	44968	31478	4725	6750
2100 EASTCHESTER ROAD	10461	76650	53655	4599	6570
2100 EASTCHESTER ROAD	10461	57488	40241	5834.9813	8335.69
2103 VYSE AVENUE	10460	51100	35770	5835.032	8335.76
2104 CROSS BRONX EXPRESSWAY	10472	27955	19569	2940	4200
2105 CRUGER AVENUE	10462	35040	24528	3675	5250
2105 WALTON AVENUE	10453	73000	51100	4311.62	6159.45
2108 RYER AVENUE	10457	28361	19852	2878.6415	4112.35
2109 GLEASON AVENUE	10462	21900	15330	2233	3190
211 BRIGHTON 15 STREET	11235	44712	31299	4694.87	6706.95
211 BRIGHTON 15 STREET	11235	80482	56338	8450.72	12072.45
211 WEST 61 STREET	10023	34500	24150	3622.5	5175
211-45 46 ROAD	11361	11200	7840	1258.6	1798
2112 STARLING AVENUE	10462	57487	40241	5835.032	8335.76
2114 AQUEDUCT AVENUE	10453	41063	28744	4167.8945	5954.14
2114 GLEBE AVENUE	10462	32850	22995	3334.275	4763.25
2114 HAVILAND AVENUE	10472	33288	23302	3378.732	4826.76
2115 HONEYWELL AVENUE	10460	61904	43333	6293	8990
2115 HONEYWELL AVENUE	10460	55845	39092	5668.2675	8097.53
2115 WASHINGTON AVENUE	10457	49056	34339	4979.184	7113.12
212 5 AVENUE	10010	110563	77394	11689.125	16698.75
212 EAST 67 STREET	10021	42705	29894	3852.94	5504.2
212 WEST 22 STREET	10011	57488	40241	6036.24	8623.2
212 WEST 85 STREET	10024	450	315	47.25	67.5
212 WEST 93 STREET	10025	19950	13965	1979.25	2827.5
212 WEST KINGSBRIDGE ROAD	10463	68438	47906	7185.89	10265.55
2120 CRUGER AVENUE	10462	44968	31478	4567.5	6525
2121 BROADWAY	10023	33945	23762	3445.4175	4922.03
2121 PAULDING AVENUE	10462	77854	54498	8174.775	11678.25
2124 ELLIS AVENUE	10462	24273	16991	2436	3480
2125 CRUGER AVENUE	10462	45443	31810	4771.515	6816.45
2125 HOLLAND AVENUE	10462	86103	60272	2205	3150
213 WEST 238 STREET	10463	25192	17635	2625	3750
213 WEST 35 STREET	10001	116800	81760	12264	17520
2130 WILLIAMSBRIDGE ROAD	10461	46720	32704	4742.08	6774.4
2132 WALLACE AVENUE	10462	207043	144930	15225	21750
214 EAST 10 STREET	10003	11680	8176	1185.52	1693.6
214 EAST 178 STREET	10457	25043	17530	2625	3750
214 EAST 21 STREET	10010	68219	47753	6924.1778	9891.68
214 EAST 51 STREET	10022	32850	22995	3334.275	4763.25
214 SULLIVAN STREET	10012	21000	14700	2131.5	3045
214 WEST 142 STREET	10030	43800	30660	3045	4350
214 WEST 29 STREET	10001	112712	78898	11834.76	16906.8
214 WEST 39 STREET	10018	73913	51739	7760.8125	11086.88
214 WEST 92 STREET	10025	49275	34493	5173.875	7391.25
2141 STARLING AVENUE	10462	63619	44534	6680.1	9543
2144 CROTONA PARKWAY	10460	35040	24528	3675	5250
2145 MATTHEWS AVENUE	10462	40004	28003	4200	6000
2145 STARLING AVENUE	10462	63619	44534	6680.1	9543
2146 BARNES AVENUE	10462	49932	34952	5242.86	7489.8
215 BUSH STREET	10457	40004	28003	4200.42	6000.6
215 EAST 197 STREET	10458	40880	28616	4149.32	5927.6
215 EAST 201 STREET	10458	30076	21053	3045	4350
215 EAST 6 STREET	10003	92520	64764	2242.4395	3203.49
215 EAST 64 STREET	10021	358176	250723	36691.2	52416
215 EAST 72 STREET	10021	42315	29621	4263	6090
215 EAST 73 STREET	10021	73912	51739	7875	11250
215 EAST 84 STREET	10028	18900	13230	2302.02	3288.6
215 PARK AVENUE SOUTH	10003	147825	103478	15521.625	22173.75
215 WEST 116 STREET	10026	32850	22995	3334.275	4763.25
215 WEST 145 STREET	10039	37559	26291	3789.9085	5414.16
215 WEST 40 STREET	10018	41063	28744	4167.8438	5954.06
215 WEST 75 STREET	10023	65700	45990	6898.5	9855
215 WEST 78 STREET	10024	74351	52045	4462.5	6375
215 WEST 88 STREET	10024	114975	80483	12072.38	17246.25
215 WEST 90 STREET	10024	66600	46620	8221.5	11745
215 WEST 90 STREET	10024	93294	65306	9469.44	13527.78
215 WEST 92 STREET	10025	113442	79409	11911.41	17016.3
215-12 47 AVENUE	11361	37610	26327	3937.5	5625
2150 CRESTON AVENUE	10453	44968	31478	4725	6750
2151 MORRIS AVENUE	10453	29784	20849	3045	4350
2155 GLEASON AVENUE	10462	71540	50078	3806.25	5437.5
2155 GRAND AVENUE	10453	49275	34493	5001.41	7144.88
2155 MORRIS AVENUE	10453	0	0	0	0
216 WEST 14 STREET	10011	41063	28744	4167.8945	5954.14
216 WEST 18 STREET	10011	111143	77800	11670.015	16671.45
216 WEST 89 STREET	10024	44820	31374	4706.1	6723
2160 ANTHONY AVENUE	10457	21681	15177	2200.6215	3143.75
2160 MATTHEWS AVENUE	10462	74679	52275	7841.295	11201.85
2160 NEWBOLD AVENUE	10462	24638	17246	2500.757	3572.51
2161 BARNES AVENUE	10462	41062	28744	4167.9	5954.14
2162 VALENTINE AVENUE	10457	44968	31478	4725	6750
2164 BARNES AVENUE	10462	49932	34952	5250	7500
2165 MATTHEWS AVENUE	10462	39694	27786	4200	6000
2165 RYER AVENUE	10457	32850	22995	3449.25	4927.5
217 EAST 86 STREET	10028	24637	17246	2500.7063	3572.44
2170 CRESTON AVENUE	10453	24638	17246	2500.7063	3572.44
2170 RYER AVENUE	10457	32850	22995	3449.25	4927.5
2174 CROTONA AVENUE	10457	38544	26981	1958.95	2798.5
2175 MORRIS AVENUE	10453	35770	25039	3630.655	5186.65
2175 RYER AVENUE	10457	40004	28003	4200	6000
2179 MATTHEWS AVENUE	10462	29127	20389	2956.39	4223.42
218 WEST 10 STREET	10014	22229	15560	2334.045	3334.35
218 WEST 10 STREET	10014	64058	44840	6789.09	9698.7
2180 BRONX PARK EAST	10462	65700	45990	6898.5	9855
2180 GRAND CONCOURSE	10457	29565	20696	3104.325	4434.75
2180 WALLACE AVENUE	10462	65700	45990	6898.5	9855
2180 WALLACE AVENUE	10462	45442	31810	4771.52	6816.45
2181 BARNES AVENUE	10462	59130	41391	6208.65	8869.5
2181 WALLACE AVENUE	10462	65700	45990	6898.5	9855
2184 BARNES AVENUE	10462	49932	34952	5250	7500
2185 BOLTON STREET	10462	49056	34339	4979.18	7113.12
2185 HONE AVENUE	10461	26827	18779	2723.04	3890.06
2185 VALENTINE AVENUE	10457	57487	40241	6036.24	8623.2
2186 5 AVENUE	10037	90338	63236	9485.49	13550.7
2186 5 AVENUE	10037	57487	40241	9485.49	13550.7
2186 GRAND CONCOURSE	10457	32850	22995	3449.25	4927.5
2188 CRESTON AVENUE	10453	74095	51867	5168.177	7383.11
219 13 STREET	11215	24638	17246	3334.275	4763.25
219 AUDUBON AVENUE	10033	75044	52531	7875	11250
219 EAST 196 STREET	10458	62597	43818	3748.5	5355
219 STANTON STREET	10002	17325	12128	1758.4875	2512.13
219 WEST 144 STREET	10030	34164	23915	3587.22	5124.6
2190 BOLTON STREET	10462	30660	21462	3111.99	4445.7
2191 BOLTON STREET	10462	57487	40241	6036.24	8623.2
2191 CRESTON AVENUE	10453	41063	28744	4167.8438	5954.06
2191 VALENTINE AVENUE	10457	27216	19051	2762.424	3946.32
2192 MORRIS AVENUE	10453	24528	17170	2575.44	3679.2
2194 BARNES AVENUE	10462	94535	66175	8337	11910
2195 WALTON AVENUE	10453	26827	18779	2723.042	3890.06
2197 CRUGER AVENUE	10462	57487	40241	6036.19	8623.13
2198 CRUGER AVENUE	10462	80482	56338	8450.6625	12072.38
22 EAST 38 STREET	10016	131400	91980	11340	16200
22 EAST 38 STREET	10016	96110	67277	9642.5	13775
22 ELLIOT PLACE	10452	24984	17489	2537.5	3625
22 POST AVENUE	10034	41062	28744	4311.51	6159.3
22 RIVERSIDE DRIVE	10023	27562	19294	2797.6445	3996.64
22 WEST 19 STREET	10011	47250	33075	4961.25	7087.5
22 WEST 32 STREET	10001	74825	52378	3150	4500
22 WEST 48 STREET	10036	98769	69138	10117.8	14454
22 WEST 69 STREET	10023	13578	9505	2741.515	3916.45
22 WEST 77 STREET	10024	30076	21053	3045	4350
22-05 37 STREET	11105	18907	13235	1919.0605	2741.52
22-06 38 STREET	11105	18907	13235	1919.0605	2741.52
220 5 AVENUE	10001	127750	89425	12072.38	17246.25
220 CABRINI BOULEVARD	10033	44968	31478	4725	6750
220 EAST 197 STREET	10458	34493	24145	3621.7125	5173.88
220 EAST 27 STREET	10016	26864	18805	2741.515	3916.45
220 EAST 73 STREET	10021	73912	51739	787.5	1125
220 MIRIAM STREET	10458	42705	29894	4484.03	6405.75
220 RIVERSIDE BOULEVARD	10069	495065	346546	49876.155	71251.65
220 WEST 107 STREET	10025	113442	79409	11911.41	17016.3
220 WEST 133 STREET	10030	154887	108421	15866.55	22666.5
220 WEST 133 STREET	10030	48600	34020	5103	7290
220 WEST 19 STREET	10011	24480	17136	2625	3750
220 WEST 71 STREET	10023	59447	41613	5988.5	8555
220 WEST 93 STREET	10025	82125	57488	8623.13	12318.75
2200 BROADWAY	10024	82125	57488	8623.125	12318.75
2200 GRAND AVENUE	10453	35040	24528	3675	5250
2200 MORRIS AVENUE	10453	61594	43116	3780	5400
2200 POWELL AVENUE	10462	73912	51739	7760.8125	11086.88
2200 TIEBOUT AVENUE	10457	49932	34952	5250	7500
2200 WALTON AVENUE	10453	24638	17246	2500.71	3572.44
2205 CRESTON AVENUE	10453	41063	28744	4167.8438	5954.06
2206 HOLLAND AVENUE	10467	31755	22229	3223.1325	4604.48
2206 VALENTINE AVENUE	10457	54750	38325	5173.875	7391.25
221 EAST 10 STREET	10003	16200	11340	1644.3	2349
221 EAST 173 STREET	10457	26827	18779	2723.042	3890.06
221 EAST 34 STREET	10016	71540	50078	4604.04	6577.2
221 EAST 50 STREET	10022	22995	16097	2333.9925	3334.28
221 WEST 251 STREET	10471	23360	16352	1185.52	1693.6
221 WEST 26 STREET	10001	62050	43435	6298.075	8997.25
221 WEST 82 STREET	10024	83538	58477	8771.49	12530.7
2215 CRUGER AVENUE	10467	124976	87483	13125	18750
2217 8 AVENUE	10026	54750	38325	5557.125	7938.75
222 BEDFORD PARK BOULEVARD	10458	44968	31478	4725	6750
222 EAST 19 STREET	10003	77443	54210	7933.17	11333.1
222 EAST 35 STREET	10016	25012	17508	2625	3750
222 EAST 75 STREET	10021	16425	11498	1667.1375	2381.63
222 EAST 80 STREET	10021	54750	38325	5557.125	7938.75
222 PARK AVENUE SOUTH	10003	68328	47830	7174.44	10249.2
222 RIVERSIDE DRIVE	10025	96874	67812	9761.3775	13944.83
222 SEAMAN AVENUE	10034	28908	20236	2933.35	4190.5
222 WEST 4 STREET	10014	50918	35642	3958.5	5655
222 WEST 59 STREET	10019	59408	41586	6088.62	8698.02
222 WEST 59 STREET	10019	45442	31810	4771.515	6816.45
222 WEST 83 STREET	10024	114482	80138	1333.5	1905
2226 LORING PLACE	10453	24637	17246	2500.757	3572.51
223 EAST 179 STREET	10457	9792	6854	2030	2900
223-38 65 AVENUE	11364	766500	536550	7779.975	11114.25
2230 DR M L KING JR BOULEVARD	10453	27132	18992	2753.898	3934.14
2230 DR M L KING JR BOULEVARD	10453	37960	26572	3852.94	5504.2
2230 GRAND CONCOURSE	10457	40004	28003	4200	6000
2232 DAVIDSON AVENUE	10453	44968	31478	4725	6750
2235 BATHGATE AVENUE	10457	16425	11498	1667.1375	2381.63
2238 ADAMS PLACE	10457	33945	23762	3445.4175	4922.03
2239 CRESTON AVENUE	10453	40004	28003	4200	6000
224 8 AVENUE	10011	29383	20568	2982.3238	4260.46
224 EAST 164 STREET	10456	14782	10348	1500.373	2143.39
224 EAST 39 STREET	10016	81000	56700	8505	12150
224 EAST 39 STREET	10016	219985	153990	22535.1	32193
224 EAST 89 STREET	10128	80482	56338	8169.0245	11670.04
224 NAPLES TERRACE	10463	49056	34339	5150.88	7358.4
224 RIVERSIDE DRIVE	10025	24637	17246	2500.757	3572.51
224-24 UNION TURNPIKE	11364	91980	64386	9428.58	13469.4
224-24 UNION TURNPIKE	11364	45864	32105	4815.72	6879.6
224-24 UNION TURNPIKE	11364	97090	67963	10194.45	14563.5
224-24 UNION TURNPIKE	11364	55480	38836	5825.4	8322
224-33 KINGSBURY AVENUE	11364	42705	29894	4334.5575	6192.23
224-54 HORACE HARDING EXPWY.	11364	59130	41391	6208.65	8869.5
224-54 HORACE HARDING EXPWY.	11364	68730	48111	7216.65	10309.5
2241 HOLLAND AVENUE	10467	281853	197297	29594.565	42277.95
2243 RYER AVENUE	10457	29127	20389	3045	4350
2244 BRONX PARK EAST	10467	41063	28744	4311.5625	6159.38
2244 CRESTON AVENUE	10453	71790	50253	7350	10500
2244 MORRIS AVENUE	10453	40004	28003	4060	5800
2245 BARKER AVENUE	10467	41062	28744	4167.8438	5954.06
2249 MORRIS AVENUE	10453	49275	34493	5173.875	7391.25
225 5 AVENUE	10010	30386	21270	9928.73	14183.9
225 5 AVENUE	10010	10638	7446	1079.76	1542.51
225 5 AVENUE	10010	110048	77033	9928.73	14183.9
225 ADELPHI STREET	11205	27520	19264	2887.5	4125
225 BROADWAY	10007	82405	57683	8652.84	12361.2
225 BROADWAY	10007	206955	144869	6300	9000
225 CENTRAL PARK WEST	10024	269042	188329	7660.275	10943.25
225 CENTRAL PARK WEST	10024	189070	132349	11655	16650
225 CENTRAL PARK WEST	10024	52724	36907	5536.02	7908.6
225 CROSS BRONX EXPRESSWAY	10457	32850	22995	3444	4920
225 EAST 168 STREET	10456	38763	27134	4070.115	5814.45
225 EAST 202 STREET	10458	33726	23608	3423.189	4890.27
225 EAST 24 STREET	10010	24820	17374	2519.23	3598.9
225 EAST 63 STREET	10021	75628	52940	7980	11400
225 EAST 74 STREET	10021	121363	84954	6617.415	9453.45
225 MC CLELLAN STREET	10456	22995	16097	3084.179	4405.97
225 RECTOR PLACE	10280	124976	87483	13125	18750
225 WEST 106 STREET	10025	98550	68985	10347.75	14782.5
225 WEST 12 STREET	10011	64386	45070	4189.5	5985
225 WEST 25 STREET	10001	44713	31299	4694.87	6706.95
225 WEST 35 STREET	10001	98550	68985	10002.825	14289.75
225 WEST 37 STREET	10018	120085	84060	12188.6275	17412.33
225 WEST 57 STREET F.-BASEMENT	10019	76650	53655	7779.975	11114.25
225 WEST 71 STREET	10023	26828	18779	2816.8875	4024.13
2250 WILLIAMSBRIDGE ROAD	10469	31320	21924	3178.98	4541.4
2252 HAVILAND AVENUE	10462	25550	17885	1218	1740
2254 CEDAR AVENUE	10468	19418	13593	3941.854	5631.22
2254 CROTONA AVENUE	10457	13231	9262	1342.9719	1918.53
2254 DAVIDSON AVENUE	10453	25112	17578	2537.5	3625
2255 BARKER AVENUE	10467	26280	18396	2667.42	3810.6
2255 GRAND CONCOURSE	10453	45443	31810	4771.515	6816.45
2256 WALTON AVENUE	10453	36135	25295	5018.58	7169.4
2257 DR M L KING JR BOULEVARD	10468	25112	17578	2537.5	3625
2257 HAVILAND AVENUE	10462	1856	1299	1926.47	2752.1
2259 CRESTON AVENUE	10453	31755	22229	3223.1325	4604.48
226 EAST 12 STREET	10003	47450	33215	4982.25	7117.5
226 EAST 203 STREET	10458	30076	21053	3157.98	4511.4
226 EAST 70 STREET	10021	72968	51078	4518.78	6455.4
226 MOUNT HOPE PLACE	10457	33616	23532	3529.785	5042.55
226 WEST 47 STREET	10036	21900	15330	2222.85	3175.5
2260 BRONX PARK EAST	10467	19418	13593	3941.854	5631.22
2260 DR M L KING JR BOULEVARD	10468	82125	57488	8623.125	12318.75
2260 OLINVILLE AVENUE	10467	40004	28003	4060	5800
2261 ANDREWS AVENUE	10468	25112	17578	2537.5	3625
2264 DAVIDSON AVENUE	10453	21353	14947	2167.228	3096.04
2265 OLINVILLE AVENUE	10467	30076	21053	3150	4500
2266 GLEASON AVENUE	10462	61320	42924	2842	4060
2267 HAVILAND AVENUE	10462	56613	39629	3395.6825	4850.98
2269 HAMPDEN PLACE	10468	37559	26291	3812.2385	5446.06
227 CENTRAL PARK WEST	10024	19856	13899	2030	2900
227 EAST 178 STREET	10457	25112	17578	2625	3750
227 EAST 45 STREET	10017	59290	41503	6225.45	8893.5
227 WEST 29 STREET	10001	41500	29050	4357.5	6225
2270 DR M L KING JR BOULEVARD	10468	105614	73930	10824.2064	15463.15
2272 ANDREWS AVENUE	10468	16425	11498	1667.14	2381.63
2274 GRAND CONCOURSE	10457	33726	23608	3423.189	4890.27
2275 BARKER AVENUE	10467	31864	22305	3234.2975	4620.43
2275 DAVIDSON AVENUE	10468	28360	19852	2878.5908	4112.27
228 EAST 38 STREET	11203	27923	19546	2831.85	4045.5
228 EAST 45 STREET	10017	89680	62776	9416.505	13452.15
228 EAST 45 STREET	10017	93294	65306	9795.87	13994.1
228 WEST 47 STREET	10036	291270	203889	36750	52500
2280 LORING PLACE	10468	44968	31478	4725	6750
2285 ANDREWS AVENUE	10468	24638	17246	2500.757	3572.51
2285 BATHGATE AVENUE	10457	19673	13771	2030	2900
2285 DAVIDSON AVENUE	10468	27104	18973	2751.06	3930.08
2287 LORING PLACE	10468	16425	11498	1667.1375	2381.63
2289 5 AVENUE	10037	335216	234651	34339.2	49056
2289 5 AVENUE	10037	484866	339406	49824.6	71178
229 EAST KINGSBRIDGE ROAD	10458	44713	31299	4694.87	6706.95
229 SEAMAN AVENUE	10034	59860	41902	6300	9000
229 SEAMAN AVENUE	10034	59860	41902	6300	9000
229 WEST 101 STREET	10025	35392	24775	3581.8895	5116.99
229 WEST 144 STREET	10030	34164	23915	4673.66	6676.65
229 WEST 28 STREET	10001	73000	51100	7665	10950
229 WEST 97 STREET	10025	41062	28744	4167.8945	5954.14
2290 DAVIDSON AVENUE	10468	68985	48290	4001.13	5715.9
2294 DR M L KING JR BOULEVARD	10468	24638	17246	2500.757	3572.51
